Fichero;Tiempo;Resultado
GKD-b_1_n25_m2.txt;-1.1999999999999993;0.0
GKD-b_2_n25_m2.txt;1.0;0.0
GKD-b_3_n25_m2.txt;0.6000000000000014;0.0
GKD-b_4_n25_m2.txt;3.599999999999998;0.0
GKD-b_5_n25_m2.txt;3.9999999999999982;0.0
GKD-b_6_n25_m7.txt;0.40000000000000213;0.3049999999999997
GKD-b_7_n25_m7.txt;1.3999999999999986;0.0
GKD-b_8_n25_m7.txt;0.0;0.0
GKD-b_9_n25_m7.txt;0.1999999999999993;0.0
GKD-b_10_n25_m7.txt;1.3999999999999986;0.0
GKD-b_11_n50_m5.txt;0.1999999999999993;0.09099999999999975
GKD-b_12_n50_m5.txt;-0.5999999999999979;-0.5820000000000003
GKD-b_13_n50_m5.txt;-0.6000000000000014;0.11699999999999999
GKD-b_14_n50_m5.txt;1.0;-0.19100000000000028
GKD-b_15_n50_m5.txt;0.0;-0.565
GKD-b_16_n50_m15.txt;1.7999999999999972;2.1430000000000007
GKD-b_17_n50_m15.txt;0.5999999999999943;-2.727000000000004
GKD-b_18_n50_m15.txt;-0.8000000000000043;0.929000000000002
GKD-b_19_n50_m15.txt;-1.0;1.3560000000000016
GKD-b_20_n50_m15.txt;0.6000000000000014;4.0489999999999995
GKD-b_21_n100_m10.txt;0.6000000000000014;-2.365000000000002
GKD-b_22_n100_m10.txt;1.1999999999999957;1.0230000000000032
GKD-b_23_n100_m10.txt;2.0;1.1449999999999996
GKD-b_24_n100_m10.txt;-0.19999999999999574;-1.381999999999998
GKD-b_25_n100_m10.txt;1.1999999999999957;1.4949999999999974
GKD-b_26_n100_m30.txt;3.6000000000000227;-47.98600000000002
GKD-b_27_n100_m30.txt;2.6000000000000227;-9.613
GKD-b_28_n100_m30.txt;0.4000000000000057;-77.51600000000002
GKD-b_29_n100_m30.txt;-8.400000000000006;-9.16500000000002
GKD-b_30_n100_m30.txt;-0.8000000000000114;-2.1799999999999784
GKD-b_31_n125_m12.txt;3.3999999999999915;-1.6529999999999987
GKD-b_32_n125_m12.txt;-0.5999999999999943;5.788999999999998
GKD-b_33_n125_m12.txt;0.3999999999999986;0.5510000000000019
GKD-b_34_n125_m12.txt;-2.1999999999999957;0.06499999999999773
GKD-b_35_n125_m12.txt;1.7999999999999972;-5.275000000000002
GKD-b_36_n125_m37.txt;5.0;-5.337000000000046
GKD-b_37_n125_m37.txt;-8.199999999999989;-2.766999999999996
GKD-b_38_n125_m37.txt;6.599999999999994;-17.87299999999999
GKD-b_39_n125_m37.txt;-1.5999999999999943;-18.661
GKD-b_40_n125_m37.txt;-2.8000000000000114;3.25
GKD-b_41_n150_m15.txt;0.6000000000000085;-4.991999999999997
GKD-b_42_n150_m15.txt;3.200000000000003;2.3560000000000016
GKD-b_43_n150_m15.txt;-1.7999999999999972;5.4310000000000045
GKD-b_44_n150_m15.txt;0.20000000000000284;-3.1060000000000016
GKD-b_45_n150_m15.txt;-1.0;-1.6280000000000001
GKD-b_46_n150_m45.txt;12.400000000000034;-35.786
GKD-b_47_n150_m45.txt;-10.0;-21.72800000000001
GKD-b_48_n150_m45.txt;-13.800000000000011;-43.13299999999998
GKD-b_49_n150_m45.txt;4.7999999999999545;-21.537999999999954
GKD-b_50_n150_m45.txt;-13.199999999999989;-42.980999999999995
