Fichero;Tiempo;Resultado;Evaluaciones
GKD-b_15_n50_m5.txt;165.0;3.6767;100000.0
GKD-b_15_n50_m5.txt;162.0;4.39191;100000.0
GKD-b_15_n50_m5.txt;162.0;3.22009;100000.0
GKD-b_16_n50_m15.txt;448.0;62.4365;100000.0
GKD-b_16_n50_m15.txt;454.0;72.1061;100000.0
GKD-b_16_n50_m15.txt;448.0;66.4147;100000.0
GKD-b_16_n50_m15.txt;459.0;42.7458;100000.0
GKD-b_16_n50_m15.txt;432.0;45.26;100000.0
GKD-b_17_n50_m15.txt;479.0;48.1076;100000.0
GKD-b_17_n50_m15.txt;481.0;48.1076;100000.0
GKD-b_17_n50_m15.txt;483.0;48.1074;100000.0
GKD-b_17_n50_m15.txt;476.0;56.6747;100000.0
GKD-b_17_n50_m15.txt;480.0;60.2144;100000.0
GKD-b_18_n50_m15.txt;426.0;56.7251;100000.0
GKD-b_18_n50_m15.txt;443.0;59.9077;100000.0
GKD-b_18_n50_m15.txt;432.0;48.0939;100000.0
GKD-b_18_n50_m15.txt;434.0;54.7947;100000.0
GKD-b_18_n50_m15.txt;430.0;48.0939;100000.0
